id,date,postId,user/id,user/name,user/profilePic,user/profileUrl,url,text,likesCount,commentsCount,viewsCount,sharesCount
UzpfSTEwMDAwMTA5MzI0OTY1MTo2OTA2NjU4NzgyNzEzODI4OjY5MDY2NTg3ODI3MTM4Mjg=,2023-11-08T16:18:56.000Z,6.90666E+15,pfbid0QWdYLDxuqxawN1kwrV48yEL8xtsR86mZKunei4YhSe1SoeDzK9M2HS6g49yE9Q2Pl,Ahmad Ashour,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/292218627_5348803011832754_5084538455908718090_n.jpg?stp=cp6_dst-jpg_p40x40&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iJ5d3wkb3LAAX94LeLO&_nc_ht=scontent-lga3-1.xx&oh=00_AfDwcs9e9p2UkKLfknfZ5mouIjmrxJ3p--9TGl5g3g1RsQ&oe=65528346,https://www.facebook.com/YaraatBigBrother,https://www.facebook.com/YaraatBigBrother/posts/pfbid0cVRfAqEBy84gfU4j2NU8b8vcFBi8gug5EvVVbYWVsCMGZQVwmDrUSv9JV4QfYezGl,"عبد الله ايطاليانو، هل هناك وقت للحزن على مطعمي وعائلتي المُفضل؟ ربما يفهم ذلك بعض أصدقائي وخاصة أحلام التي كتبت ""طعمُ فمي"" وأن ذاكرة الطعام جزءً أصيلًا من تركيبتنا الغير مفهومة!
اليوم انتهى للأبد الخلاف بين الأصدقاء على مكانِ العشاء في مشوارنا القصير في ساعات المساء ونقصت خياراتنا التي نتجادل حولها وقت خروجتنا الصغيرة الدافئة مع صديقي أحمد وجدال أطفالنا حول قرار أين نذهب والذي نأخذهُ دائماً متأخرين، ولن يجادل أحد عن أفضل مكان للمطبخ الإيطالي في البلد، 
لكنّ ما أفقدهُ أكثر بكثير من مجرد طعام. في زياراتي لهذا المطعم وبعد أن تحول من محلٍ صغيرٍ في شارع مشفى الشفاء ودوار أبو طلال لمطعمٍ كبير ومبنى ينتج أضعاف الكميات ويستقبل عشرات الزبائن في آنٍ واحد، كانت قصة عبد الله ملهمة لي على الدوام، كنتُ لا أنفك أتحدث عنها لكل أصدقائي عن كيف تعرفتُ على عبد الله ومحلهِ الصغير أول مرة. 

قبل حوالي عشر سنوات أو يقل، كنتُ أجلسُ في مقهى جفرا في #رام_الله حيث اعتاد في ذلك الوقت صديقي أبو جورج ومجموعة من أصدقائي أن نذهب، ليس لأن جفرا صاحب أطيب كاسة شاي وحسب، لكن لأننا كنا نلتقي بأصحاب المكان من عائلة صديقتنا سلوى ومجموعات أخرى من رفاقنا الحالمين والمشاغبين المعترضين على حال البلد ومؤسساتها وأسسوا فيما بينهم أحلاماً وطُرقاً جديدة للعيش والتمرد ما لبثت أن غلبها غُلبُ الحال وضيق أُفق السياسيين. 
كنتُ جالسًا في جفرا بضجيجهِ المعتاد، حتى عرِفت إحدى الصبايا في المكان والتي لا أذكر اسمها أني من غزة فجاءت لي بمجموعة من الكتب والروايات التي تشبهُ تماماً أحلامنا التي غدّتها الكتب في ذلك الوقت وطلبت مني إيصالها لصديقٍ لها في غزة مع ورقة صغيرة ورقم تليفون.

عدتُ لغزة واتصلتُ بصاحبِ الرقم ليقودني إلى ذلك العنوان في مطعمٍ صغيرٍ بالكادِ كان يعرفهُ أحد وقابلتُ عبد الله للمرة الأولى، ونمَت فيما بيننا صداقةً كانت دائمًا تحتل الوقت ما بين ال طلب وجهوزه، في حوارٍ قصيرٍ مكثفٍ حول الأدب وآخر أعمال كتابنا المفضلين وسؤالهِ الدائم عن ما جديدكم في تامر؟ كان عبد الله متابعاً جيدًا وقارئاً جيدًا رغم أنهُ كان يقضي وقتهُ كلهُ في هذا المطعم الصغير، والذي كما عرفنا بدأ كل الفكرة بعد أن يئس من حال البلد وفرص العمل فيها بعد أن عاد من أوروبا بشهادة الماجستير في الهندسة وبقيت معلقةعلى جدران مطعمهِ.

صديقاً ومهندس تحقيق أحلام وقارئاً وصاحب أطيب طعم للبيتزا مع سر""الصوص"" الذي حاولت أمي مرارًا بخبرتها الكبيرة فك شيفرتهُ ومكوناته دون جدوى، هكذا سأذكرك يا صديقي وهكذا ستعيش. 

إيطاليانو / Italiano

#أوقفوا_الحرب
#stopwar
#CessezLeFeu",55,7,,14
UzpfSTEwMDA2NDg0NDYxMTk2Mzo3MzU0MDI4NjUyOTc4NjE6NzM1NDAyODY1Mjk3ODYx,2023-10-19T06:21:54.000Z,7.35403E+14,1.00065E+14,Revista CLASS,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/272022986_5368630863151021_1894872738954803188_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zAtph3DuiAIAX95A-44&_nc_ht=scontent-lga3-2.xx&oh=00_AfCx0VKTnetQRbmSziQSWv1GFSR0vYCDlJWZ81LJD7K56w&oe=65522299,https://www.facebook.com/classmedial,https://www.facebook.com/classmedial/posts/pfbid0dgtCdjErQpte7UP1DQquseEYuGnXh89WLW6LzW2KvsQA2MVx1igaMKnRsq4nmefWl,"Një nga videot më të trishta që mund të gjeni në Internet😭💔 Vogëlushi i pafajshëm palestinez në gjendje shoku pas sulmit izraelit që i vrau familjen😭 Një mjek mundohet ta qetësojë dhe sjellë në vete.

#palestine #israel #gaza #stopwar #nottowar",567,50,7335,28
UzpfSTEwMDA0MTA0Nzk2MjQwNzoxMDgwMzkzMjUwMDA1NTk3OjEwODAzOTMyNTAwMDU1OTc=,2023-11-10T09:48:35.000Z,1.08039E+15,1.00041E+14,Mouad Aboulhana,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/311778349_6429671130393881_1151492150295472297_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Rh4ccPY1XF0AX_mpbBf&_nc_ht=scontent-lax3-2.xx&oh=00_AfDUyEzVFpMQ_w-BTambuBsb4gRBj7VzOuWRUwUwzjtAUg&oe=6552E917,https://www.facebook.com/mouadaboulhanaarts,https://www.facebook.com/mouadaboulhanaarts/posts/pfbid0epC3Yva5aNuLSJe6AHYRY5ekmPL1nj1MgTtH92cGqiRZZGHxhhvHinMq3MTeYYXBl,Juste #stopwar !,1,0,,0
UzpfSTEzOTIyNzc4NzE6MTAyMjUyMDE5NjU4MjE1MzA6MTAyMjUyMDE5NjU4MjE1MzA=,2023-11-04T18:45:02.000Z,1.02252E+16,1392277871,Hayma Faour,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/387860224_10225055957171405_3975483417638827594_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ElIaSoG5US4AX8JRoHC&_nc_ht=scontent-lax3-2.xx&oh=00_AfAsUehN_3omryviXriphXQdbG71PmuH2XTgj1D3IhuEVA&oe=6552C03F,https://www.facebook.com/hayma.faour,https://www.facebook.com/hayma.faour/posts/pfbid02Adn2QAWis4tjibLweHU4NkZhXiyHVFe5yESuhLNn4hM8xxhDhfxQT8LWG1fKSX5l,#freepalestine #stopwar #explore #duet #viralvideos #viral #fyp #duet #due,185,23,6180,28
UzpfSTEwMDAwODM1NDcxMDQwMDozNTMyNzUyODEwMzQ2NTA4OjM1MzI3NTI4MTAzNDY1MDg=,2023-11-01T19:51:11.000Z,3.53275E+15,1.00008E+14,Maqbool Hussain Paracha,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-1/349561529_824272626043254_3554712032183741973_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=g072_9MfLKUAX-wRyZC&_nc_ht=scontent-lax3-1.xx&oh=00_AfDGUiqXoj7NE6pLd5Wjm8fhHiodMCu3Krw3Y9X_stWlJQ&oe=6552AC8A,https://www.facebook.com/maqbool.iryan,https://www.facebook.com/maqbool.iryan/posts/pfbid02oGepFtBmTKC8hqtfTEzaeDwitJHsnY6cCmGfH8hdVv3rL1gvWu8CwFqJxUnzajbvl,#پاراچنار #Parachinar #stopwar,86,1,4928,169
UzpfSTEwMDAwMzUxMjMyMzU4OTo2NTMxNDkyNTEwMzExMDk1OjY1MzE0OTI1MTAzMTEwOTU=,2023-11-09T17:26:15.000Z,6.53149E+15,pfbid02jkRtQtqDQJSWo9iZq5h5qhj9DGPxgTLX1BRQPNFEMgW9WqXhoCu3FghQ9HfVDMVyl,Amene Lajnef Sahlia,https://scontent-lax3-2.xx.fbcdn.net/v/t1.6435-1/126031735_3273566369437075_211952240185208868_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=101&ccb=1-7&_nc_sid=2b6aad&_nc_ohc=hjzoeivhPSMAX_QKBmB&_nc_ht=scontent-lax3-2.xx&oh=00_AfBKo0eJfaQJuT5AVteSD51aaQoESP84ivxvoFbqodeXHg&oe=65757F86,https://www.facebook.com/amene.lajnef,https://www.facebook.com/amene.lajnef/posts/pfbid02X9pA1p1rmiE9SdFVbtu7EEcz9aXLFxK2kMaYjFDryhNNWacVa4uWucsibTjDvbV8l,"L’art est une forme d’expression.
My pal❤️est💚tin🖤ien🤍 Mandala
Tunisian Mandala by Amene Lajnef
.
.
.
#mandala #explore #liberty #stopgenocide #stopwar #expression #art #arabic #arab",22,10,279,1
UzpfSTEwMDA3MDg1MDg4NzQ5MjozNjAwNTE2NzMwMzMxOTM6MzYwMDUxNjczMDMzMTkz,2023-10-31T11:23:56.000Z,3.60052E+14,1.00071E+14,E Samakalin - ই সমকালীন,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/216564451_101786738852915_3641576667335603362_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZU0k2PNeOuYAX_FMnyH&_nc_ht=scontent-lax3-2.xx&oh=00_AfC25szzr6TTHSPOH3m6Uw9efjjMIaZ1MWYTgydcggt_iw&oe=655304C9,https://www.facebook.com/esamakalin,https://www.facebook.com/esamakalin/posts/pfbid0ZZpfg68CDM8ZSzVaTAJ71tzQLmtMXV2UxSadjQvVicmF3tA8hk7jUpmyjF2BBos7l,"যুদ্ধে বিরতি চাইছেন দুই দেশের নাগরিকেরা‌। ধ্বংসস্তূপে পরিণত হচ্ছে গাজা প্রদেশ।

#Gaza #Israel #IsraelHamaswar #Citizen #Breakinthewar #Stopwar #Esamakalin 

প্রায় একমাস হতে চলল ইজরায়েল ও হামাসের যুদ্ধ। দিন দিন আরও ভয়ঙ্কর রূপ নিচ্ছে এই দুই দেশের লড়াই। তবে এই মুহূর্তে হামাসকে রীতিমতো কোনঠাসা করেছে ইহুদি দেশ ইজরায়েল। বর্তমানে গাজা ভূখণ্ডের এক একটা অংশ ধরে ধরে হামাসের আস্তানাগুলিকে সাফ করে এগিয়ে যাচ্ছে ইহুদি সেনাবাহিনী। বর্তমানে এই রণকৌশল নিয়েছে ইজরায়েল। ইন্টারনেট, ফোনের নেটওয়ার্ক সম্পূর্ণ বিচ্ছিন্ন। যুদ্ধ বন্ধের জন্য বিভিন্ন দেশ থেকে বারংবার অনুরোধ ভেসে আসছে ইজরায়েলের প্রেসিডেন্ট নেতানিয়াহুর কাছে। তবে সেই সব অনুরোধে কান দিতে নারাজ নেতানিয়াহু। তাঁর স্পষ্ট বার্তা, এই মুহূর্তে যুদ্ধ থামানোর কোনও পরিকল্পনাই নেই। আরও দীর্ঘস্থায়ী হবে যুদ্ধ।",12964,876,687660,744
UzpfSTEwMDA2MzUwMzQxOTMyNDo4MzM2MjM4OTg3NjQzODM6ODMzNjIzODk4NzY0Mzgz,2023-11-09T18:30:01.000Z,8.33624E+14,1.00064E+14,Suneer Mehmood,https://scontent.fgla3-1.fna.fbcdn.net/v/t39.30808-1/357115848_747655170694590_7562195651063505705_n.jpg?stp=cp6_dst-jpg_p40x40&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3eA_c9-SdP0AX8SVQgK&_nc_ht=scontent.fgla3-1.fna&oh=00_AfAYuDTbOnTDVkU7YtAiJGEnTrCWwxHm1kDVakn2A14RSQ&oe=6552BDC2,https://www.facebook.com/suneermehmoodofficial,https://www.facebook.com/suneermehmoodofficial/posts/pfbid0335viTd374a7LH5KseggS1PnWrjUs5mjUwQcJ2Kva7zrp27cD6RPbRQDbMGpBK6CPl,"Dear friends,

Sharing my collaboration with sir Faridoon Shahryar

Our humble version of the classic #WeAreTheWorld

A much needed message during this time…

Let’s spread love, brotherhood and humanity…

On a personal note, use headphones 🎧 so that you could listen to what all I did 😄…

#wearetheworld #FaridoonShahryar #suneermehmood #stopwar #humanity #brotherhood #compassion #classic",14,1,142,2
UzpfSTEwMDA2NDc1MzAyODQyMDo3MzIyMzczOTU2MTEzNTU6NzMyMjM3Mzk1NjExMzU1,2023-11-08T06:52:41.000Z,7.32237E+14,1.00065E+14,Ryan sketch20 ph,https://scontent.fgla3-2.fna.fbcdn.net/v/t39.30808-1/292671693_410657694435995_8791134322693416752_n.jpg?stp=c7.0.40.40a_cp0_dst-jpg_p40x40&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vDJnLObyqfQAX9Hs04q&_nc_ht=scontent.fgla3-2.fna&oh=00_AfBnbUMKzeNZ4TxqXLKkcbvx4isTtcJZPezdbvVRZ150ag&oe=6552903F,https://www.facebook.com/CARCEDORYAN,https://www.facebook.com/CARCEDORYAN/posts/pfbid02sT6gea4LbNVJsMhaAfysMkhWk7chwkXkXQAPATCsaQn3cYmwGgUQ1zPj6DbxQ58vl,A Tribute Drawing to Children in Gaza 🇵🇸  #art #drawingoftheday #drawingsketch #mydrawing #ChildrenInGaza #tributedrawing غزة الآن - Gaza Now  #LetThereBePeaceOnEarth #staysafe #stopwar,18,18,89,0
UzpfSTEwMDAwNTYwNzE1Mzg0NjpWSzo3MDc1MTM0ODI5MTczNTU5,2023-11-06T19:44:40.000Z,7.07513E+15,pfbid0279byTSJ1kfCvrEFjPPBwS6MCEZYFMtY8wqUU3c5g1W8rDiiGngNfmK7U6Dq6bc9al,Антон Яцик,https://scontent.fgla3-2.fna.fbcdn.net/v/t1.6435-1/95833080_1297720673758159_6163213988847943680_n.jpg?stp=c13.0.24.24a_cp0_dst-jpg_p24x24&_nc_cat=107&ccb=1-7&_nc_sid=2b6aad&_nc_ohc=S0U024sOkhkAX9LCEfP&_nc_ht=scontent.fgla3-2.fna&oh=00_AfCeZjfz6QKoWiUzt-7JHFhmk5fUT8tlXOHH3_0OjCcz4A&oe=65756449,https://www.facebook.com/people/%D0%90%D0%BD%D1%82%D0%BE%D0%BD-%D0%AF%D1%86%D0%B8%D0%BA/pfbid0279byTSJ1kfCvrEFjPPBwS6MCEZYFMtY8wqUU3c5g1W8rDiiGngNfmK7U6Dq6bc9al/,https://www.facebook.com/groups/1016681285018974/permalink/7075134829173559/,"Anton Yatsyk 
""Defoliation"", 2023, 
""Watercolor Travels"" series 
paper, watercolor 52x36 cm.

#watercolor #travel #art #village #landscape #ukraine #stopwar #autumn #defoliation",107,17,,9
UzpfSTEwMDAwNTk5OTY1ODkwMzoyMzY4NzA3MTczMzM5MjQ4OjIzNjg3MDcxNzMzMzkyNDg=,2023-11-09T13:14:11.000Z,2.36871E+15,pfbid0t2X2h3Ydws6gwrsmwxnBiDeRgYBwuQUiZxsdLkcpqAtfu8tztGkRwoDbkkSbiMhyl,Aparna R,https://scontent.fgla3-2.fna.fbcdn.net/v/t39.30808-1/327439767_680260937224266_4153771032828006563_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iQBVJuv0lQoAX-Q1xqd&_nc_ht=scontent.fgla3-2.fna&oh=00_AfDFZ7J_b4co7mlmVYule7Kn-js5r5WgViZ9f18DzYJr1A&oe=6552F5E4,,https://www.facebook.com/permalink.php?story_fbid=pfbid0ZnvmcQh9ciAfUVLDMcqqxgmDq9gkPTQUSZMCpdAPARuTrnQbi6jmQrbgkAZ6GFcol&id=100005999658903,"'Mankind must put an end to war before war put an end to mankind'
#stopwar #standWithPalastine",16,1,,2
UzpfSTEwMDA1MDYyOTIzMzE2Mzo4NzYxMzE3NTc0MTc3OTE6ODc2MTMxNzU3NDE3Nzkx,2023-10-24T01:36:23.000Z,8.76132E+14,1.00051E+14,Sonia Nassery Cole Page,https://scontent.fgla3-2.fna.fbcdn.net/v/t1.6435-1/162314558_272572731107033_5805131709770607304_n.jpg?stp=c0.0.40.40a_cp0_dst-jpg_p40x40&_nc_cat=104&ccb=1-7&_nc_sid=c7e18e&_nc_ohc=TCOhSkVtQmgAX8HEqsK&_nc_ht=scontent.fgla3-2.fna&oh=00_AfBrpTJiiqivYFRfUydc1nB-sKI2_A26NEvjh2fxntN2CQ&oe=65757815,https://www.facebook.com/people/Sonia-Nassery-Cole-Page/100050629233163/,https://www.facebook.com/permalink.php?story_fbid=pfbid0TcVyFFephxtEyNPK2zWEhDqYuCfTSDgaUvCxpynXVbpFfiMG6GDc3tBBze7sDeeGl&id=100050629233163,"such an incredible speech!!! I fully support and agree with every word he said now do something!!! Justice for all !!! 

ISRAEL-HAMAS WAR
Speech of Abdullah II - King of Jordan - speaking at the Cairo Peace Summit.
#Israel #IsraelAttack #Gazabombing #Gaza
#GazaWar #GazaUnderSiege #Gaza_Genocide #Palestine #PalestineWar
#Palestinelsraelwar
#Palestinelsrae|Conflict
#Jordan
#CairoSummitForPeace
#CairoPeaceSummit #Cairo #Cairo_Peace_Summit #Cairo_Summit_For_Peace #stopwar #humanity
Full speech on YouTube",2533,515,65542,544
UzpfSTEwMDAwNTYwNzE1Mzg0NjpWSzo5ODkzNTU5OTU1MDUyODQ=,2023-11-06T18:53:47.000Z,9.89356E+14,pfbid0279byTSJ1kfCvrEFjPPBwS6MCEZYFMtY8wqUU3c5g1W8rDiiGngNfmK7U6Dq6bc9al,Антон Яцик,https://scontent.fgla3-2.fna.fbcdn.net/v/t1.6435-1/95833080_1297720673758159_6163213988847943680_n.jpg?stp=c13.0.24.24a_cp0_dst-jpg_p24x24&_nc_cat=107&ccb=1-7&_nc_sid=2b6aad&_nc_ohc=S0U024sOkhkAX9LCEfP&_nc_ht=scontent.fgla3-2.fna&oh=00_AfCeZjfz6QKoWiUzt-7JHFhmk5fUT8tlXOHH3_0OjCcz4A&oe=65756449,https://www.facebook.com/people/%D0%90%D0%BD%D1%82%D0%BE%D0%BD-%D0%AF%D1%86%D0%B8%D0%BA/pfbid0279byTSJ1kfCvrEFjPPBwS6MCEZYFMtY8wqUU3c5g1W8rDiiGngNfmK7U6Dq6bc9al/,https://www.facebook.com/groups/206034013837490/permalink/989355995505284/,"Anton Yatsyk 
""Defoliation"", 2023, 
""Watercolor Travels"" series 
paper, watercolor 52x36 cm.

#watercolor #travel #art #village #landscape #ukraine #stopwar #autumn #defoliation",20,14,,0
UzpfSTEwMDA2MTM0MDA0ODYyNjo3MTcxNDgyMTcwMDY1MDc6NzE3MTQ4MjE3MDA2NTA3,2023-11-09T03:21:26.000Z,7.17148E+14,pfbid0385mfrjk4o4iieUQaVJRcimZ7eW9ZisLm3K12ATPe6idDEzBftbbraGxsR4rkLN8Pl,Benito Raúl,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/273543119_336352708419395_8307314787059747347_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=itklBgm475gAX92MwGF&_nc_ht=scontent-man2-1.xx&oh=00_AfD_Np-No4qLk3qRJo0dWwGbuZ4jH0YGCVoxPIWU6iQY1g&oe=655272A2,https://www.facebook.com/benito.raul.94,https://www.facebook.com/benito.raul.94/posts/pfbid0Gmn31G1CFAbvZrhu9ygpJV5JwHQCJJaZ7Q7b3J7rzMB6cH14yLHSiLj3LCK7zDhHl,🤍VIDA es VIDA 🤍 🙏 😇  #lifeislife                                     #peace                                       #stopwar                                     #middleeastern                      #viralreels                             #viralreels23                                        #aroundtheworld,2,0,,2
UzpfSTEwMDAwMTkyNDk1Njk2MDo5NTEyODgzMzk4Nzg1NzMxOjk1MTI4ODMzOTg3ODU3MzE=,2023-07-16T07:36:08.000Z,9.51288E+15,pfbid02guQvzfRkdnGumVtSf5s26ST2nUtssvaTViJf6zpuCwMGdaTXcZmimzDeETVFWSEpl,Олександр Ліщук,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/277006552_7061852450555517_5308881586886847697_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=F2sC8QAVaKMAX_o2zIS&_nc_ht=scontent-man2-1.xx&oh=00_AfC7VNVSjqBBXJjRdM1QvDy1kWYgpef1_--t84-JGp4S0Q&oe=65526807,https://www.facebook.com/people/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80-%D0%9B%D1%96%D1%89%D1%83%D0%BA/pfbid02guQvzfRkdnGumVtSf5s26ST2nUtssvaTViJf6zpuCwMGdaTXcZmimzDeETVFWSEpl/,https://www.facebook.com/permalink.php?story_fbid=pfbid02PVYiCbPn19dpR8vVQz8C6riaHkg4vitsSg7rihFmxSCMEyfVXSYyaXe74w5y76Rul&id=100001924956960,"Навіки в наших серцях. Герой України 🇺🇦🇺🇦🇺🇦
#україна #україна #геройукраїни #saveukraine #ukraine #ukraine #stopwar",215,86,1,161
UzpfSTEwMDA1MDM5MTMxNDIwNjo5MDU1MTkwOTQ0NzExMjY6OTA1NTE5MDk0NDcxMTI2,2023-10-18T06:22:49.000Z,9.05519E+14,1.0005E+14,Ahmet Baran,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/378977572_886775983012104_2650223943954260967_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XqLPiiLJ_ewAX88NVT2&_nc_ht=scontent-man2-1.xx&oh=00_AfAlnkor0lp3vTnZ7Eu_DMF1rTdwfdhdWQoaefl13YdWeQ&oe=65524F8E,https://www.facebook.com/ahmetbaranmusic,https://www.facebook.com/ahmetbaranmusic/posts/pfbid02xALqrt3ZDXEKcSNyxvgJ1YyFLZfDH9S2T62tRmbxkLyG464ZUM8crg75ZtQYXt3Rl,"Çocukların Davası yoktur.
Çocukların Dini,Dili,Irkı yoktur.
Yaradılıştan dolayı her dinde kutsaldır.
Yanlış mı hatırlıyoruz bize öğretilen bu evrensel doğruları ?

Gazzeli çocuklar yaşadığı korkudan dolayı atak geçiriyor, küçücük bedenlerine, korku dolu gözlerine “insan” bakmaya utanıyor, akıl almıyor, kalp dayanmıyor.
Çocuklar ölmesin, sevdiklerinden mahrum büyümesin demek koca koca liderlere zor geliyor.

Bize de savaşın bile onurunu koruyamadığımız bir güne uyanmak, binlerce acının içinde en az acıtanını paylaşmaya çalışıp, küçücük mecralarımızdan ses vermeye çabalamak, günaydın demeye utanmak düşüyor.

Günaydın “insanlık”❗️
Bu gün kendini utandıracak bir şey yapma olur mu ?

#GazzeUnderAttac #PalestineGenocide #hospitalbag ombing #StopWar",62,17,3844,95
UzpfSTEwMDA2MTk4NTI3NjM2Mzo2ODUxMzI0MzY4OTYyNTk6Njg1MTMyNDM2ODk2MjU5,2023-10-18T13:10:24.000Z,6.85132E+14,1.00062E+14,Joy Obog,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/323025359_573061524635611_6254844345117127242_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6BwAPrdv21YAX8Mp2fT&_nc_ht=scontent-man2-1.xx&oh=00_AfC29Ou2eDxedLimSjqLDb4cP3MWHrTiEsbcsww6PRbpwg&oe=65530910,https://www.facebook.com/joy.obog.7,https://www.facebook.com/joy.obog.7/posts/pfbid026HhFWpP1VS3yG3eeXZnn3m7USGNNm6qeaWv8Hfu8WL9Aib9ED5aCqd3gPriXN624l,"#fypシ゚ 
#followers 
#stopwar 
#peaceandlove",596,3,18846,20
UzpfSTEwMDAyMjQ3MjI3MjAxNjoxMTUxNjkxODc1NTg5ODc3OjExNTE2OTE4NzU1ODk4Nzc=,2022-04-24T11:25:30.000Z,1.15169E+15,pfbid031mv9ToP4knTPS5XzccQSccN6oURGKw5zstgpdAPXAdpvskZwvxX2cbmog8tvFJBkl,Aks Khan,https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/358374398_1436867790405616_5962811768941564285_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nYDWTIpVrKgAX-QtsF-&_nc_ht=scontent-man2-1.xx&oh=00_AfDzilpuj3KhApneY_4FIhZOHxczWxd-5Hx-Pby6GYhD7Q&oe=65523D5B,https://www.facebook.com/ammarudai.ammarudai,https://www.facebook.com/ammarudai.ammarudai/posts/pfbid0iiN9LedLENxoKoYCxM4YR6X2MkS8sbsewEjcjKfX5jbYDpWyEr3x8sBrc46nCagUl,दुनिया का दूसरा इजराइल बनता हुआ भारत #SaveIndianMuslim  #stopwar,2170,1492,,408
UzpfSTEwMDA0NzkyNzk4MjMyMDo4NDE0MzkwMTQxMzAzNTc6ODQxNDM5MDE0MTMwMzU3,2023-11-07T01:10:11.000Z,8.41439E+14,1.00048E+14,Herv Pastika,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/398449691_839049617702630_2109816954827253645_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=p3QhmKJwkj4AX_KxMwG&_nc_ht=scontent-atl3-1.xx&oh=00_AfAaId4-Rc1MQRhi3UwySanB1Jf0XLa2CYAsAx_opIvR5g&oe=65523D95,,https://www.facebook.com/heru.pastika/posts/pfbid0yv22inbtxh3XMecaHvSmHxZTtNhbjiqHZTn3dBgCH3rGRkRGqVT9Zda3eyUDpchKl,"Karya Kecil, dalam doa yg besar 🤲🇵🇸 🇵🇸❤

#freepalestine #stopwar #palestina",246,17,9716,32
UzpfSTEwMDA0NDQxNDU5MDA2OTo4ODYzMDQwMTk1MjY3NDM6ODg2MzA0MDE5NTI2NzQz,2023-10-22T11:43:52.000Z,8.86304E+14,1.00044E+14,Mandi Fisher,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/250615581_431843148306168_5893522831746982806_n.jpg?stp=cp0_dst-jpg_p40x40&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fGpIyPz_aPAAX9VbVQo&_nc_ht=scontent-atl3-1.xx&oh=00_AfCpquxofGEAPALYQz6GHccTIpUPCkglhJw3S-J25MXS0A&oe=6553E881,https://www.facebook.com/MandiFisherMusic,https://www.facebook.com/MandiFisherMusic/posts/pfbid06J2HhQuPsEQWCpMzzuQBFoSzLTvLzgZ7wsKt7hGWSU1grrEkawnoaAjsTF6GqMdol,Praying for our world right now 🙏 #endwar #stopwar #whereisthelove #mandifisher,701,31,10878,158
